id,type,classification,road_segment_type,duration,street_name_full,line_weight,route_coming_soon,construction_year,geometry_line
12777,OFF ROAD,Walkway / Breezeway,,968,,1,false,,"MULTILINESTRING ((-113.4767652734053 53.41184334883869, -113.47676703638878 53.41200828042559, -113.4767620308028 53.412241242188735, -113.47675289827981 53.41228728665967, -113.47672649993996 53.41234349688547, -113.47670025250058 53.41238690508806, -113.47640050873518 53.41271842039786, -113.47633088467283 53.41280516522833, -113.47629141161713 53.412879239560986, -113.47624720534887 53.41298913251111, -113.47618529835968 53.41314503597153, -113.47616725184514 53.413219204235624, -113.47617944506953 53.41327302232549, -113.4762044292221 53.41333201905835, -113.4762552155417 53.4133834451249, -113.47640387298213 53.413491626173894, -113.47656938269616 53.413622924974966, -113.47670927981595 53.41374642750346, -113.4768319365658 53.41387753815828, -113.47696789400973 53.413972863866555, -113.47708724514112 53.41402458982656, -113.47721631072598 53.41404872593582, -113.47733764223777 53.41405468172332, -113.47745003367753 53.41404974879733, -113.4775131983762 53.41403655912657))"
12779,OFF ROAD,Walkway / Breezeway,,363,,1,false,,"MULTILINESTRING ((-113.47507878431958 53.413570298200725, -113.47503942831194 53.41363413122598, -113.47501725053885 53.41369547847871, -113.47499484583919 53.41377474626491, -113.47499360183934 53.41381715841394, -113.47497675927087 53.413851475442144, -113.4749623693249 53.41388247543888, -113.47493147086612 53.413920161665786, -113.47486888879995 53.41396061257878))"
12781,OFF ROAD,Walkway / Breezeway,,134,,1,false,,"MULTILINESTRING ((-113.47752939234483 53.41629665165018, -113.47737022033729 53.41629185719091, -113.47667931476396 53.416245194385375))"
12784,OFF ROAD,Walkway / Breezeway,,665,,1,false,,"MULTILINESTRING ((-113.47254488646291 53.41961435560993, -113.47257377616684 53.41962783496171, -113.47258700531972 53.41964258290946, -113.4725912133858 53.41966396137862, -113.47259513439387 53.41970803990876, -113.4726082149277 53.41973480121258, -113.47262577819059 53.41976024823698, -113.47265008618206 53.41978305321052, -113.47272514847604 53.419858155269175, -113.47275592464727 53.419899684203635, -113.4727800841382 53.41993450619406, -113.47279526587182 53.41997195669399, -113.47281470530079 53.420026787341094, -113.472836543079 53.420068273114026, -113.47286071306067 53.42010176106167, -113.47290044474433 53.42014199172505, -113.47291593000467 53.420155411834514))"
12785,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.47146082550991 53.42282306837411, -113.47217672038528 53.423037588587334))"
12786,OFF ROAD,Walkway / Breezeway,,133,,1,false,,"MULTILINESTRING ((-113.47323791130765 53.42516684715722, -113.47316761496543 53.42522244645909, -113.47279261257243 53.42551723921133))"
12787,OFF ROAD,Walkway / Breezeway,,94,,1,false,,"MULTILINESTRING ((-113.46764323770023 53.41098180898585, -113.4669156186284 53.41097856328291))"
12788,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.46620584682655 53.41106715656885, -113.46691489071871 53.411067364394185))"
12789,OFF ROAD,Walkway / Breezeway,,1388,,1,false,,"MULTILINESTRING ((-113.46802872590781 53.41302014487743, -113.46802894561851 53.41319037656443, -113.46801233581124 53.41328321599395, -113.46801535208549 53.413365267567656, -113.46803067773843 53.41343169308161, -113.46805584442043 53.41351866735316, -113.4680610432735 53.41358745793167, -113.46804594302691 53.41366460476873, -113.46801662170918 53.41374892615736, -113.4680015815659 53.413821245531274, -113.46800040728687 53.4139153440541, -113.46801517612573 53.41402640325463, -113.4680303364634 53.41410609505006, -113.4680350686885 53.414212281814905, -113.46804111818838 53.41468201303475, -113.46805811903414 53.41470271529563, -113.46810683870578 53.41471840310841, -113.46816718436195 53.41472382756225, -113.46838575018229 53.41473167739968, -113.46855838484332 53.41473072469135, -113.46882908051086 53.41471130239743, -113.4689758429632 53.41470851667225, -113.46909380092166 53.414709041094554, -113.46929499546341 53.41472540612807, -113.46945316058782 53.414731264568296, -113.46968632443523 53.41472198870773, -113.46981880983554 53.41471054446749, -113.46987057551182 53.41471249160082, -113.4699106819328 53.41472642310076, -113.46993043598319 53.414757448738236, -113.46993825292995 53.41482280509378, -113.46993217273156 53.41508061532114, -113.46991950888128 53.41517338036102, -113.46989757455647 53.415317668742325, -113.46989043031677 53.41542936746588, -113.46991591324992 53.415694194499146))"
12790,OFF ROAD,Walkway / Breezeway,,549,,1,false,,"MULTILINESTRING ((-113.46942442579011 53.41616175304235, -113.46924433063079 53.41618574004831, -113.46910568809595 53.41621321675368, -113.46896969145068 53.41625061847517, -113.46885571105334 53.416296384046824, -113.4687637181865 53.416353808047205, -113.46867713438999 53.416421176823185, -113.4686375652701 53.4164887510323, -113.4686145331557 53.41656135919795, -113.46862489260005 53.41661759111815, -113.4686520158983 53.41666067482343, -113.46868758598241 53.41669223168067, -113.4687287035829 53.416722158512094, -113.46881116544365 53.41676383732336))"
12791,OFF ROAD,Walkway / Breezeway,,1236,,1,false,,"MULTILINESTRING ((-113.46881116544365 53.41676383732336, -113.46889634970668 53.41680883388234, -113.4689347453202 53.4168354428384, -113.46896739593117 53.41687855104713, -113.46899698053254 53.41694643651347, -113.46901285305293 53.417004343913256, -113.46899506619381 53.417100107985874, -113.4689993847594 53.41719762502959, -113.46901806200628 53.41725223919722, -113.46907241311459 53.41733014815636, -113.46913535528205 53.417384959071185, -113.46920939876568 53.41743651727626, -113.46930022081003 53.41747327250526, -113.46936916353548 53.417490103638634, -113.46946861141936 53.417500462530505, -113.46955433868371 53.41750249431336, -113.46963473222999 53.417487981227794, -113.46973474141313 53.417453720989705, -113.46980989563357 53.41741604832069, -113.46988832693656 53.41733707813233, -113.46993629419835 53.41726127470444, -113.46995924224244 53.41719527732018, -113.4699547981698 53.417107676854215, -113.46992271561038 53.41701829903026, -113.46986547657234 53.41695029473355, -113.46979442263401 53.41688057438758, -113.4697093194746 53.4168289711197, -113.46961839568976 53.41680047446311, -113.46952455847902 53.41678353289986, -113.46943615152391 53.41677487779065, -113.4693308226039 53.416792585648714, -113.4692143657895 53.41681520435054))"
12792,OFF ROAD,Walkway / Breezeway,,210,,1,false,,"MULTILINESTRING ((-113.46885970820622 53.416789477981276, -113.46895166758317 53.41680907986263, -113.46902347544065 53.41681766153479, -113.46910368884744 53.416818018123486, -113.4692143657895 53.41681520435054))"
12793,OFF ROAD,Walkway / Breezeway,,209,,1,false,,"MULTILINESTRING ((-113.4692143657895 53.41681520435054, -113.46916970239731 53.41684805546557, -113.46910547061212 53.41689734439008, -113.46905221624154 53.41695329347918, -113.46901285305293 53.417004343913256))"
12794,OFF ROAD,Walkway / Breezeway,,97,,1,false,,"MULTILINESTRING ((-113.46618715710451 53.415009588169625, -113.46719420434484 53.415009150498165))"
12795,OFF ROAD,Walkway / Breezeway,,928,,1,false,,"MULTILINESTRING ((-113.46881116544365 53.41676383732336, -113.46870587749525 53.41677823911405, -113.46864223642578 53.41677961068211, -113.46854002083595 53.41676923878118, -113.46842967365303 53.41674561517518, -113.46838269969174 53.41674210039465, -113.46828306215305 53.41674661355191, -113.46821385308206 53.41675126211634, -113.46817775342845 53.41676266947699, -113.46814976462416 53.41678898674898, -113.46812142531365 53.41684339168203, -113.46809882515323 53.416881297358124, -113.46806804601916 53.416909253190596, -113.4679594577666 53.41696660634145, -113.46794542199784 53.41698306862452, -113.467930829316 53.41704414614768, -113.46791918569112 53.41709036300426, -113.46790750077804 53.41713988537437, -113.46792903486383 53.4171879047309, -113.46801314669443 53.41731882319628, -113.46809763013567 53.417420003021135, -113.46811664237272 53.4174481806028, -113.4681190821279 53.41747462968689, -113.46811811303668 53.41755229270581))"
12796,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.46123252763601 53.410988663641675, -113.4606914037026 53.410895426771006))"
12797,OFF ROAD,Walkway / Breezeway,,92,,1,false,,"MULTILINESTRING ((-113.46458641384 53.41497724846282, -113.46406043030953 53.41497729577082))"
12798,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.46285362208555 53.41765617267485, -113.46284663521561 53.41895171730518))"
12799,OFF ROAD,Walkway / Breezeway,,171,,1,false,,"MULTILINESTRING ((-113.46353759073847 53.41845414400567, -113.46296588377852 53.41821080778487, -113.46273921879154 53.41820842113239, -113.46219102375348 53.41846176781994))"
12800,OFF ROAD,Walkway / Breezeway,,135,,1,false,,"MULTILINESTRING ((-113.45985755636924 53.41567249613097, -113.45925261576215 53.415314909892615, -113.45868915831036 53.415664884440034))"
12803,OFF ROAD,Walkway / Breezeway,,133,,1,false,,"MULTILINESTRING ((-113.46783425938202 53.4235619978997, -113.46771056501885 53.423922452966245, -113.46738532854495 53.42404232249221))"
12804,OFF ROAD,Walkway / Breezeway,,97,,1,false,,"MULTILINESTRING ((-113.46606190051239 53.423048917298516, -113.46692269585418 53.423048977459445))"
12805,OFF ROAD,Walkway / Breezeway,,94,,1,false,,"MULTILINESTRING ((-113.4660160969798 53.42334880853941, -113.46601642542925 53.42272286892805))"
12806,OFF ROAD,Walkway / Breezeway,,169,,1,false,,"MULTILINESTRING ((-113.46705273516383 53.42428607580851, -113.46682937203175 53.4243096118586, -113.46678400748522 53.42431241653691, -113.4662418817342 53.42430096988409))"
12807,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.46067165536708 53.42540934460152, -113.46067173184431 53.425054257227934))"
12808,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.46698841961248 53.425578090655954, -113.46615530471028 53.42558315571258))"
12809,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.5050625599272 53.42702971467956, -113.50438860716085 53.427031578359696))"
12810,OFF ROAD,Walkway / Breezeway,,93,,1,false,,"MULTILINESTRING ((-113.5037346781059 53.43029246463628, -113.5031561605404 53.43060949884746))"
12811,OFF ROAD,Walkway / Breezeway,,134,,1,false,,"MULTILINESTRING ((-113.49828881366109 53.428369022186224, -113.49827938171788 53.42837718966773, -113.49752181430303 53.42903331862064))"
12812,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.49887501852145 53.43223486548984, -113.49873281967443 53.43185533478545))"
12813,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.49723823657176 53.43176359218513, -113.49727098074865 53.431028201831275))"
12814,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.50159267397633 53.439468527602614, -113.50138379567125 53.4397832729871))"
12815,OFF ROAD,Walkway / Breezeway,,97,,1,false,,"MULTILINESTRING ((-113.49554964843651 53.432235727657854, -113.49587473862712 53.431800856340004))"
12816,OFF ROAD,Walkway / Breezeway,,94,,1,false,,"MULTILINESTRING ((-113.50200607046952 53.45747186380151, -113.5011731796683 53.45796611236841))"
12817,OFF ROAD,Walkway / Breezeway,,135,,1,false,,"MULTILINESTRING ((-113.46864996344777 53.427179228660876, -113.46876318419449 53.427546155634396, -113.4689361698614 53.427842996282536))"
12818,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.47118440710587 53.429010213735275, -113.4714567743441 53.429332819445484))"
12820,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.47933779141046 53.45320957134517, -113.47945724088835 53.45333213285067))"
12821,OFF ROAD,Walkway / Breezeway,,169,,1,false,,"MULTILINESTRING ((-113.45414646921296 53.40560351588313, -113.4540098831866 53.40563172889093, -113.45392145509167 53.4056628890872, -113.45384440291201 53.40572215369298))"
12822,OFF ROAD,Walkway / Breezeway,,554,,1,false,,"MULTILINESTRING ((-113.45386888575385 53.405539692582295, -113.45386881667508 53.405648618459956, -113.45384440291201 53.40572215369298, -113.45379574861157 53.40585519871109, -113.45377652538104 53.40598136521795, -113.45381029419516 53.40609374419539, -113.45390763554343 53.40628356916762, -113.45397016918349 53.40644167037694, -113.45398620391845 53.406564489714484, -113.45396066099885 53.40672569657798, -113.45391904021048 53.40687386874107, -113.45391146699792 53.40690082150194, -113.45385721628189 53.40701279791378, -113.45377330229945 53.40714919003634))"
12823,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.45925338896598 53.413521815266975, -113.45870822567078 53.41367602191421))"
12824,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.45925261576215 53.415314909892615, -113.4586730734794 53.414969552891385))"
12825,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.45586804345463 53.41466406146176, -113.45587184425369 53.41527868137586))"
12826,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.44700188531495 53.413585869553565, -113.4469841849333 53.41323951415073))"
12827,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.44757293590928 53.41394900731689, -113.44702458494181 53.41359534266396))"
12828,OFF ROAD,Walkway / Breezeway,,94,,1,false,,"MULTILINESTRING ((-113.44640811706574 53.41394977546158, -113.44695512371825 53.4135958649555))"
12829,OFF ROAD,Walkway / Breezeway,,94,,1,false,,"MULTILINESTRING ((-113.4469989585001 53.41596933455823, -113.44758528419071 53.41553178879913))"
12830,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.44699532613032 53.415966885449556, -113.44641587014395 53.41557574953897))"
12831,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.44699082702257 53.41631368700895, -113.44699525857985 53.415972092447895))"
12832,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.44744373319374 53.41636472019215, -113.44744503897635 53.41670940744294))"
12833,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.44739480927011 53.417851720753234, -113.44685930561589 53.41799838537069))"
12834,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.45643050912126 53.420434060326365, -113.45713760587495 53.42043665349292))"
12835,OFF ROAD,Walkway / Breezeway,,1236,,1,false,,"MULTILINESTRING ((-113.45804052048601 53.42062795898387, -113.45797340938834 53.42064363014083, -113.45791130612992 53.42066572901045, -113.45786034290965 53.420695713325166, -113.45782434966928 53.420726885900095, -113.45779949648563 53.420765943947096, -113.45779155186601 53.42080171777191, -113.4577948408624 53.42083754259338, -113.4578000905917 53.42086666541608, -113.45782397579036 53.42090370405929, -113.4578591720137 53.420935199781326, -113.45789444756905 53.420959977582875, -113.45795220896287 53.42098486110948, -113.45801942028754 53.421003072905535, -113.4581054806623 53.42101241494801, -113.45816172256926 53.421009312815045, -113.45820486962413 53.421005034614716, -113.45825937840792 53.42099073237148, -113.45830642647394 53.42097415930008, -113.45834410386475 53.42095754371403, -113.45838381304745 53.420928624801334, -113.45841613258654 53.42089184114245, -113.45843533073928 53.42085499797921, -113.4584413914545 53.42082033221149, -113.4584307204094 53.42077552238518, -113.45841433003918 53.42073851416356, -113.45837732123657 53.42070253645198, -113.4583327604134 53.42067099841222, -113.45826748975855 53.42064720133414, -113.4581890249013 53.42063005895199, -113.4581160234884 53.420625250149634, -113.45804052048601 53.42062795898387))"
12836,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.45834410386475 53.42095754371403, -113.45854301623989 53.42107930814564))"
12837,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.45799941503084 53.420513930389276, -113.45804103287716 53.42062938751331))"
12838,OFF ROAD,Walkway / Breezeway,,95,,1,false,,"MULTILINESTRING ((-113.45782397579036 53.42090370405929, -113.45762722844144 53.42097659382018))"
12839,OFF ROAD,Walkway / Breezeway,,93,,1,false,,"MULTILINESTRING ((-113.4528652094032 53.42538478957148, -113.4527297001581 53.42505319370231))"
12840,OFF ROAD,Walkway / Breezeway,,96,,1,false,,"MULTILINESTRING ((-113.44858487126352 53.420750280482665, -113.44805200673439 53.42064349982957))"
12841,OFF ROAD,Walkway / Breezeway,,552,,1,false,,"MULTILINESTRING ((-113.45286133539233 53.42429055294835, -113.45229217870167 53.424294356787094, -113.45228665399239 53.4243060911859, -113.45227792060253 53.42456794933823, -113.45226497066838 53.42460102800195, -113.45223774256502 53.4246308349906, -113.45219978709277 53.42465952404271, -113.45215846556601 53.424672162985395, -113.45209570308728 53.42468149736731, -113.45183249878421 53.424690977023566, -113.45180375617018 53.42469939864654, -113.45178206633518 53.42471640248621, -113.45177827558919 53.42473241974589, -113.45177632632355 53.42474725511171))"
